tradition,relative_path,filename,extension,size_bytes
Carnatic,09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2007/Jo_Achyuta_Nanda/Jo_Achyuta_Nanda.pitchSilIntrpPP,Jo_Achyuta_Nanda.pitchSilIntrpPP,.pitchsilintrppp,5193750
Carnatic,09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2007/Jo_Achyuta_Nanda/Jo_Achyuta_Nanda.flatSegNyas,Jo_Achyuta_Nanda.flatSegNyas,.flatsegnyas,6412
Carnatic,09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2007/Jo_Achyuta_Nanda/Jo_Achyuta_Nanda.pitch,Jo_Achyuta_Nanda.pitch,.pitch,2413694
Carnatic,09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2011/Meevalla_Gunadosha/Meevalla_Gunadosha.pitchSilIntrpPP,Meevalla_Gunadosha.pitchSilIntrpPP,.pitchsilintrppp,4692700
Carnatic,09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2011/Meevalla_Gunadosha/Meevalla_Gunadosha.tonic,Meevalla_Gunadosha.tonic,.tonic,10
Carnatic,09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2011/Meevalla_Gunadosha/Meevalla_Gunadosha.pitch,Meevalla_Gunadosha.pitch,.pitch,2184225
Carnatic,09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2011/Meevalla_Gunadosha/Meevalla_Gunadosha.taniSegKNN,Meevalla_Gunadosha.taniSegKNN,.tanisegknn,0
Carnatic,09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2011/Meevalla_Gunadosha/Meevalla_Gunadosha.flatSegNyas,Meevalla_Gunadosha.flatSegNyas,.flatsegnyas,4935
Carnatic,09c179f3-8b19-4792-a852-e9fa0090e409/Sikkil_Gurucharan/December_Season_2011/Meevalla_Gunadosha/Meevalla_Gunadosha.tonicFine,Meevalla_Gunadosha.tonicFine,.tonicfine,25
Carnatic,"09c179f3-8b19-4792-a852-e9fa0090e409/O__S__Thyagarajan/Live_At_Sree_Rama_Seva_Mandali,_Bangalore/Jagadodharana/Jagadodharana.taniSegKNN",Jagadodharana.taniSegKNN,.tanisegknn,0
Carnatic,"09c179f3-8b19-4792-a852-e9fa0090e409/O__S__Thyagarajan/Live_At_Sree_Rama_Seva_Mandali,_Bangalore/Jagadodharana/Jagadodharana.tonic",Jagadodharana.tonic,.tonic,10
Carnatic,"09c179f3-8b19-4792-a852-e9fa0090e409/O__S__Thyagarajan/Live_At_Sree_Rama_Seva_Mandali,_Bangalore/Jagadodharana/Jagadodharana.pitchSilIntrpPP",Jagadodharana.pitchSilIntrpPP,.pitchsilintrppp,2856850
Carnatic,"09c179f3-8b19-4792-a852-e9fa0090e409/O__S__Thyagarajan/Live_At_Sree_Rama_Seva_Mandali,_Bangalore/Jagadodharana/Jagadodharana.tonicFine",Jagadodharana.tonicFine,.tonicfine,25
Carnatic,"09c179f3-8b19-4792-a852-e9fa0090e409/O__S__Thyagarajan/Live_At_Sree_Rama_Seva_Mandali,_Bangalore/Jagadodharana/Jagadodharana.pitch",Jagadodharana.pitch,.pitch,1325824
Carnatic,"09c179f3-8b19-4792-a852-e9fa0090e409/O__S__Thyagarajan/Live_At_Sree_Rama_Seva_Mandali,_Bangalore/Jagadodharana/Jagadodharana.flatSegNyas",Jagadodharana.flatSegNyas,.flatsegnyas,3550
Carnatic,09c179f3-8b19-4792-a852-e9fa0090e409/Prasanna_Venkataraman/December_Season_2007/Vizhikkuttunai/Vizhikkuttunai.pitch,Vizhikkuttunai.pitch,.pitch,2298326
Carnatic,09c179f3-8b19-4792-a852-e9fa0090e409/Prasanna_Venkataraman/December_Season_2007/Vizhikkuttunai/Vizhikkuttunai.flatSegNyas,Vizhikkuttunai.flatSegNyas,.flatsegnyas,7493
Carnatic,09c179f3-8b19-4792-a852-e9fa0090e409/Prasanna_Venkataraman/December_Season_2007/Vizhikkuttunai/Vizhikkuttunai.taniSegKNN,Vizhikkuttunai.taniSegKNN,.tanisegknn,0
Carnatic,09c179f3-8b19-4792-a852-e9fa0090e409/Prasanna_Venkataraman/December_Season_2007/Vizhikkuttunai/Vizhikkuttunai.tonic,Vizhikkuttunai.tonic,.tonic,10
Carnatic,09c179f3-8b19-4792-a852-e9fa0090e409/Prasanna_Venkataraman/December_Season_2007/Vizhikkuttunai/Vizhikkuttunai.tonicFine,Vizhikkuttunai.tonicFine,.tonicfine,25
Carnatic,09c179f3-8b19-4792-a852-e9fa0090e409/Prasanna_Venkataraman/December_Season_2007/Vizhikkuttunai/Vizhikkuttunai.pitchSilIntrpPP,Vizhikkuttunai.pitchSilIntrpPP,.pitchsilintrppp,4948700
Carnatic,09c179f3-8b19-4792-a852-e9fa0090e409/Sangeetha_Swaminathan/December_Season_1999/Amma_Kripai_Thandu/Amma_Kripai_Thandu.pitchSilIntrpPP,Amma_Kripai_Thandu.pitchSilIntrpPP,.pitchsilintrppp,2653800
Carnatic,09c179f3-8b19-4792-a852-e9fa0090e409/Sangeetha_Swaminathan/December_Season_1999/Amma_Kripai_Thandu/Amma_Kripai_Thandu.taniSegKNN,Amma_Kripai_Thandu.taniSegKNN,.tanisegknn,0
Carnatic,09c179f3-8b19-4792-a852-e9fa0090e409/Sangeetha_Swaminathan/December_Season_1999/Amma_Kripai_Thandu/Amma_Kripai_Thandu.tonic,Amma_Kripai_Thandu.tonic,.tonic,10
Carnatic,09c179f3-8b19-4792-a852-e9fa0090e409/Sangeetha_Swaminathan/December_Season_1999/Amma_Kripai_Thandu/Amma_Kripai_Thandu.flatSegNyas,Amma_Kripai_Thandu.flatSegNyas,.flatsegnyas,3156
Carnatic,09c179f3-8b19-4792-a852-e9fa0090e409/Sangeetha_Swaminathan/December_Season_1999/Amma_Kripai_Thandu/Amma_Kripai_Thandu.tonicFine,Amma_Kripai_Thandu.tonicFine,.tonicfine,25
Carnatic,09c179f3-8b19-4792-a852-e9fa0090e409/Sangeetha_Swaminathan/December_Season_1999/Amma_Kripai_Thandu/Amma_Kripai_Thandu.pitch,Amma_Kripai_Thandu.pitch,.pitch,1225690
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/T__M__Krishna/Madrasil_Margazhi_2006/Mahisanthi_Murthim/Mahisanthi_Murthim.taniSegKNN,Mahisanthi_Murthim.taniSegKNN,.tanisegknn,0
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/T__M__Krishna/Madrasil_Margazhi_2006/Mahisanthi_Murthim/Mahisanthi_Murthim.pitchSilIntrpPP,Mahisanthi_Murthim.pitchSilIntrpPP,.pitchsilintrppp,3334700
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/T__M__Krishna/Madrasil_Margazhi_2006/Mahisanthi_Murthim/Mahisanthi_Murthim.pitch,Mahisanthi_Murthim.pitch,.pitch,1546642
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/T__M__Krishna/Madrasil_Margazhi_2006/Mahisanthi_Murthim/Mahisanthi_Murthim.tonic,Mahisanthi_Murthim.tonic,.tonic,10
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/T__M__Krishna/Madrasil_Margazhi_2006/Mahisanthi_Murthim/Mahisanthi_Murthim.flatSegNyas,Mahisanthi_Murthim.flatSegNyas,.flatsegnyas,4124
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/T__M__Krishna/Madrasil_Margazhi_2006/Mahisanthi_Murthim/Mahisanthi_Murthim.tonicFine,Mahisanthi_Murthim.tonicFine,.tonicfine,25
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Abhishek_Raghuram/December_Season_2010/Mamavasada_Varade/Mamavasada_Varade.pitch,Mamavasada_Varade.pitch,.pitch,4203468
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Abhishek_Raghuram/December_Season_2010/Mamavasada_Varade/Mamavasada_Varade.tonicFine,Mamavasada_Varade.tonicFine,.tonicfine,25
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Abhishek_Raghuram/December_Season_2010/Mamavasada_Varade/Mamavasada_Varade.tonic,Mamavasada_Varade.tonic,.tonic,10
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Abhishek_Raghuram/December_Season_2010/Mamavasada_Varade/Mamavasada_Varade.taniSegKNN,Mamavasada_Varade.taniSegKNN,.tanisegknn,16
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Abhishek_Raghuram/December_Season_2010/Mamavasada_Varade/Mamavasada_Varade.flatSegNyas,Mamavasada_Varade.flatSegNyas,.flatsegnyas,8237
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Abhishek_Raghuram/December_Season_2010/Mamavasada_Varade/Mamavasada_Varade.pitchSilIntrpPP,Mamavasada_Varade.pitchSilIntrpPP,.pitchsilintrppp,9045900
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Amritha_Murali/December_Season_2009/Vazhimaraithirukkuthe/Vazhimaraithirukkuthe.taniSegKNN,Vazhimaraithirukkuthe.taniSegKNN,.tanisegknn,0
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Amritha_Murali/December_Season_2009/Vazhimaraithirukkuthe/Vazhimaraithirukkuthe.flatSegNyas,Vazhimaraithirukkuthe.flatSegNyas,.flatsegnyas,7936
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Amritha_Murali/December_Season_2009/Vazhimaraithirukkuthe/Vazhimaraithirukkuthe.pitchSilIntrpPP,Vazhimaraithirukkuthe.pitchSilIntrpPP,.pitchsilintrppp,5089150
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Amritha_Murali/December_Season_2009/Vazhimaraithirukkuthe/Vazhimaraithirukkuthe.tonicFine,Vazhimaraithirukkuthe.tonicFine,.tonicfine,25
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Amritha_Murali/December_Season_2009/Vazhimaraithirukkuthe/Vazhimaraithirukkuthe.pitch,Vazhimaraithirukkuthe.pitch,.pitch,2384372
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Amritha_Murali/December_Season_2009/Vazhimaraithirukkuthe/Vazhimaraithirukkuthe.tonic,Vazhimaraithirukkuthe.tonic,.tonic,10
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Amritha_Murali/December_Season_2005/Ekkalathilum/Ekkalathilum.tonic,Ekkalathilum.tonic,.tonic,10
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Amritha_Murali/December_Season_2005/Ekkalathilum/Ekkalathilum.flatSegNyas,Ekkalathilum.flatSegNyas,.flatsegnyas,5591
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Amritha_Murali/December_Season_2005/Ekkalathilum/Ekkalathilum.pitchSilIntrpPP,Ekkalathilum.pitchSilIntrpPP,.pitchsilintrppp,3780500
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Amritha_Murali/December_Season_2005/Ekkalathilum/Ekkalathilum.taniSegKNN,Ekkalathilum.taniSegKNN,.tanisegknn,0
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Amritha_Murali/December_Season_2005/Ekkalathilum/Ekkalathilum.tonicFine,Ekkalathilum.tonicFine,.tonicfine,25
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Amritha_Murali/December_Season_2005/Ekkalathilum/Ekkalathilum.pitch,Ekkalathilum.pitch,.pitch,1761854
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Sanjay_Subrahmanyan/December_Season_2006/Parakela_Saraswati/Parakela_Saraswati.pitch,Parakela_Saraswati.pitch,.pitch,2001148
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Sanjay_Subrahmanyan/December_Season_2006/Parakela_Saraswati/Parakela_Saraswati.pitchSilIntrpPP,Parakela_Saraswati.pitchSilIntrpPP,.pitchsilintrppp,4334450
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Sanjay_Subrahmanyan/December_Season_2006/Parakela_Saraswati/Parakela_Saraswati.tonic,Parakela_Saraswati.tonic,.tonic,10
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Sanjay_Subrahmanyan/December_Season_2006/Parakela_Saraswati/Parakela_Saraswati.flatSegNyas,Parakela_Saraswati.flatSegNyas,.flatsegnyas,4726
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Sanjay_Subrahmanyan/December_Season_2006/Parakela_Saraswati/Parakela_Saraswati.tonicFine,Parakela_Saraswati.tonicFine,.tonicfine,25
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Sanjay_Subrahmanyan/December_Season_2006/Parakela_Saraswati/Parakela_Saraswati.taniSegKNN,Parakela_Saraswati.taniSegKNN,.tanisegknn,0
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Sanjay_Subrahmanyan/December_Season_2000/Chalamela/Chalamela.tonic,Chalamela.tonic,.tonic,10
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Sanjay_Subrahmanyan/December_Season_2000/Chalamela/Chalamela.tonicFine,Chalamela.tonicFine,.tonicfine,25
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Sanjay_Subrahmanyan/December_Season_2000/Chalamela/Chalamela.taniSegKNN,Chalamela.taniSegKNN,.tanisegknn,0
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Sanjay_Subrahmanyan/December_Season_2000/Chalamela/Chalamela.flatSegNyas,Chalamela.flatSegNyas,.flatsegnyas,2720
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Sanjay_Subrahmanyan/December_Season_2000/Chalamela/Chalamela.pitch,Chalamela.pitch,.pitch,1546560
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Sanjay_Subrahmanyan/December_Season_2000/Chalamela/Chalamela.pitchSilIntrpPP,Chalamela.pitchSilIntrpPP,.pitchsilintrppp,3354700
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Nisha_P_Rajagopal/December_Season_2011/Mamava_sada/Mamava_sada.taniSegKNN,Mamava_sada.taniSegKNN,.tanisegknn,0
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Nisha_P_Rajagopal/December_Season_2011/Mamava_sada/Mamava_sada.pitchSilIntrpPP,Mamava_sada.pitchSilIntrpPP,.pitchsilintrppp,16432250
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Nisha_P_Rajagopal/December_Season_2011/Mamava_sada/Mamava_sada.tonic,Mamava_sada.tonic,.tonic,10
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Nisha_P_Rajagopal/December_Season_2011/Mamava_sada/Mamava_sada.tonicFine,Mamava_sada.tonicFine,.tonicfine,25
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Nisha_P_Rajagopal/December_Season_2011/Mamava_sada/Mamava_sada.flatSegNyas,Mamava_sada.flatSegNyas,.flatsegnyas,22400
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Nisha_P_Rajagopal/December_Season_2011/Mamava_sada/Mamava_sada.pitch,Mamava_sada.pitch,.pitch,7787982
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Gayathri_Girish/December_Season_2007/Chalame/Chalame.tonic,Chalame.tonic,.tonic,10
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Gayathri_Girish/December_Season_2007/Chalame/Chalame.taniSegKNN,Chalame.taniSegKNN,.tanisegknn,0
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Gayathri_Girish/December_Season_2007/Chalame/Chalame.tonicFine,Chalame.tonicFine,.tonicfine,25
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Gayathri_Girish/December_Season_2007/Chalame/Chalame.flatSegNyas,Chalame.flatSegNyas,.flatsegnyas,6776
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Gayathri_Girish/December_Season_2007/Chalame/Chalame.pitch,Chalame.pitch,.pitch,2182590
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Gayathri_Girish/December_Season_2007/Chalame/Chalame.pitchSilIntrpPP,Chalame.pitchSilIntrpPP,.pitchsilintrppp,4697400
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Sikkil_Gurucharan/December_Season_2006/Chalamela/Chalamela.tonic,Chalamela.tonic,.tonic,10
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Sikkil_Gurucharan/December_Season_2006/Chalamela/Chalamela.tonicFine,Chalamela.tonicFine,.tonicfine,25
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Sikkil_Gurucharan/December_Season_2006/Chalamela/Chalamela.taniSegKNN,Chalamela.taniSegKNN,.tanisegknn,0
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Sikkil_Gurucharan/December_Season_2006/Chalamela/Chalamela.flatSegNyas,Chalamela.flatSegNyas,.flatsegnyas,5936
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Sikkil_Gurucharan/December_Season_2006/Chalamela/Chalamela.pitch,Chalamela.pitch,.pitch,2308485
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Sikkil_Gurucharan/December_Season_2006/Chalamela/Chalamela.pitchSilIntrpPP,Chalamela.pitchSilIntrpPP,.pitchsilintrppp,4968350
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Nithyasree_Mahadevan/December_Season_2002/Svami_Nan_Unran/Svami_Nan_Unran.tonic,Svami_Nan_Unran.tonic,.tonic,10
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Nithyasree_Mahadevan/December_Season_2002/Svami_Nan_Unran/Svami_Nan_Unran.tonicFine,Svami_Nan_Unran.tonicFine,.tonicfine,25
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Nithyasree_Mahadevan/December_Season_2002/Svami_Nan_Unran/Svami_Nan_Unran.flatSegNyas,Svami_Nan_Unran.flatSegNyas,.flatsegnyas,4798
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Nithyasree_Mahadevan/December_Season_2002/Svami_Nan_Unran/Svami_Nan_Unran.pitch,Svami_Nan_Unran.pitch,.pitch,2205088
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Nithyasree_Mahadevan/December_Season_2002/Svami_Nan_Unran/Svami_Nan_Unran.taniSegKNN,Svami_Nan_Unran.taniSegKNN,.tanisegknn,0
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Nithyasree_Mahadevan/December_Season_2002/Svami_Nan_Unran/Svami_Nan_Unran.pitchSilIntrpPP,Svami_Nan_Unran.pitchSilIntrpPP,.pitchsilintrppp,4751200
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Prasanna_Venkataraman/December_Season_2009/Chalamela/Chalamela.tonic,Chalamela.tonic,.tonic,10
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Prasanna_Venkataraman/December_Season_2009/Chalamela/Chalamela.tonicFine,Chalamela.tonicFine,.tonicfine,25
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Prasanna_Venkataraman/December_Season_2009/Chalamela/Chalamela.taniSegKNN,Chalamela.taniSegKNN,.tanisegknn,0
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Prasanna_Venkataraman/December_Season_2009/Chalamela/Chalamela.flatSegNyas,Chalamela.flatSegNyas,.flatsegnyas,5933
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Prasanna_Venkataraman/December_Season_2009/Chalamela/Chalamela.pitch,Chalamela.pitch,.pitch,1796200
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Prasanna_Venkataraman/December_Season_2009/Chalamela/Chalamela.pitchSilIntrpPP,Chalamela.pitchSilIntrpPP,.pitchsilintrppp,3876900
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Dr_Pantula_Rama/December_Season_2011/Budhamashrayami/Budhamashrayami.taniSegKNN,Budhamashrayami.taniSegKNN,.tanisegknn,0
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Dr_Pantula_Rama/December_Season_2011/Budhamashrayami/Budhamashrayami.tonicFine,Budhamashrayami.tonicFine,.tonicfine,25
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Dr_Pantula_Rama/December_Season_2011/Budhamashrayami/Budhamashrayami.tonic,Budhamashrayami.tonic,.tonic,10
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Dr_Pantula_Rama/December_Season_2011/Budhamashrayami/Budhamashrayami.flatSegNyas,Budhamashrayami.flatSegNyas,.flatsegnyas,10562
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Dr_Pantula_Rama/December_Season_2011/Budhamashrayami/Budhamashrayami.pitch,Budhamashrayami.pitch,.pitch,3438876
Carnatic,cda9cbe9-c1aa-42bb-8b4c-e9dfc8af133c/Dr_Pantula_Rama/December_Season_2011/Budhamashrayami/Budhamashrayami.pitchSilIntrpPP,Budhamashrayami.pitchSilIntrpPP,.pitchsilintrppp,7362900
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/Kunnakkudi_M_Balamuralikrishna/December_Season_2008/Deva_Deva_Jagadeesha/Deva_Deva_Jagadeesha.tonic,Deva_Deva_Jagadeesha.tonic,.tonic,10
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/Kunnakkudi_M_Balamuralikrishna/December_Season_2008/Deva_Deva_Jagadeesha/Deva_Deva_Jagadeesha.flatSegNyas,Deva_Deva_Jagadeesha.flatSegNyas,.flatsegnyas,16311
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/Kunnakkudi_M_Balamuralikrishna/December_Season_2008/Deva_Deva_Jagadeesha/Deva_Deva_Jagadeesha.pitch,Deva_Deva_Jagadeesha.pitch,.pitch,9721961
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/Kunnakkudi_M_Balamuralikrishna/December_Season_2008/Deva_Deva_Jagadeesha/Deva_Deva_Jagadeesha.taniSegKNN,Deva_Deva_Jagadeesha.taniSegKNN,.tanisegknn,0
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/Kunnakkudi_M_Balamuralikrishna/December_Season_2008/Deva_Deva_Jagadeesha/Deva_Deva_Jagadeesha.tonicFine,Deva_Deva_Jagadeesha.tonicFine,.tonicfine,25
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/Kunnakkudi_M_Balamuralikrishna/December_Season_2008/Deva_Deva_Jagadeesha/Deva_Deva_Jagadeesha.pitchSilIntrpPP,Deva_Deva_Jagadeesha.pitchSilIntrpPP,.pitchsilintrppp,20380800
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/T__M__Krishna/December_Season_2006/Ninni_Vinaga/Ninni_Vinaga.flatSegNyas,Ninni_Vinaga.flatSegNyas,.flatsegnyas,25360
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/T__M__Krishna/December_Season_2006/Ninni_Vinaga/Ninni_Vinaga.tonicFine,Ninni_Vinaga.tonicFine,.tonicfine,25
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/T__M__Krishna/December_Season_2006/Ninni_Vinaga/Ninni_Vinaga.pitch,Ninni_Vinaga.pitch,.pitch,14968842
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/T__M__Krishna/December_Season_2006/Ninni_Vinaga/Ninni_Vinaga.tonic,Ninni_Vinaga.tonic,.tonic,10
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/T__M__Krishna/December_Season_2006/Ninni_Vinaga/Ninni_Vinaga.pitchSilIntrpPP,Ninni_Vinaga.pitchSilIntrpPP,.pitchsilintrppp,31054700
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/T__M__Krishna/December_Season_2006/Ninni_Vinaga/Ninni_Vinaga.taniSegKNN,Ninni_Vinaga.taniSegKNN,.tanisegknn,18
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/Bombay_Jayashri/Classical_Vocal/Deva_Deva/Deva_Deva.pitchSilIntrpPP,Deva_Deva.pitchSilIntrpPP,.pitchsilintrppp,9815100
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/Bombay_Jayashri/Classical_Vocal/Deva_Deva/Deva_Deva.flatSegNyas,Deva_Deva.flatSegNyas,.flatsegnyas,9577
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/Bombay_Jayashri/Classical_Vocal/Deva_Deva/Deva_Deva.tonic,Deva_Deva.tonic,.tonic,10
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/Bombay_Jayashri/Classical_Vocal/Deva_Deva/Deva_Deva.tonicFine,Deva_Deva.tonicFine,.tonicfine,25
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/Bombay_Jayashri/Classical_Vocal/Deva_Deva/Deva_Deva.pitch,Deva_Deva.pitch,.pitch,4613018
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/Bombay_Jayashri/Classical_Vocal/Deva_Deva/Deva_Deva.taniSegKNN,Deva_Deva.taniSegKNN,.tanisegknn,0
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/Gayathri_Venkataraghavan/December_Season_2008/Ekambranatham_Bhajeham/Ekambranatham_Bhajeham.tonic,Ekambranatham_Bhajeham.tonic,.tonic,9
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/Gayathri_Venkataraghavan/December_Season_2008/Ekambranatham_Bhajeham/Ekambranatham_Bhajeham.pitch,Ekambranatham_Bhajeham.pitch,.pitch,8993885
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/Gayathri_Venkataraghavan/December_Season_2008/Ekambranatham_Bhajeham/Ekambranatham_Bhajeham.pitchSilIntrpPP,Ekambranatham_Bhajeham.pitchSilIntrpPP,.pitchsilintrppp,18811450
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/Gayathri_Venkataraghavan/December_Season_2008/Ekambranatham_Bhajeham/Ekambranatham_Bhajeham.taniSegKNN,Ekambranatham_Bhajeham.taniSegKNN,.tanisegknn,16
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/Gayathri_Venkataraghavan/December_Season_2008/Ekambranatham_Bhajeham/Ekambranatham_Bhajeham.tonicFine,Ekambranatham_Bhajeham.tonicFine,.tonicfine,25
Carnatic,db085e26-665d-4f4c-a2a5-95251c22b69e/Gayathri_Venkataraghavan/December_Season_2008/Ekambranatham_Bhajeham/Ekambranatham_Bhajeham.flatSegNyas,Ekambranatham_Bhajeham.flatSegNyas,.flatsegnyas,19518
